created,text,retweetCount
2017-06-29 03:51:36,RT @digvijaya_28: They have done it again. First Demonetisation without printing of New Notes and now GST without Tax Returns for the Tax p…,146
2017-06-29 03:49:10,RT @sanjayuvacha: But wasn't  #DeMonetisation about curbing stone throwing and terrorism? https://t.co/bdwNWBYtRo,15
2017-06-29 03:47:27,RT @digvijaya_28: They have done it again. First Demonetisation without printing of New Notes and now GST without Tax Returns for the Tax p…,146
2017-06-29 03:46:18,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:45:57,@ImRaina @narendramodi @_PriyankaCRaina @grfCare @PMOIndia @DutchMFA @IndinNederlands Did u ask him ..how much blac… https://t.co/aHZv44EkAp,1
2017-06-29 03:43:51,"Like they did for Demonetisation,Lack of Political experience and Pain to realise common mans difficulties.High cas… https://t.co/828gZWTIto",0
2017-06-29 03:43:27,@GVLNRAO So was demonetisation a big boon or gain for India? Why has it then resulted in slowing the economy across… https://t.co/nNi7zb5356,0
2017-06-29 03:43:05,@ndtv It will be blunder like #DeMonetisation,0
2017-06-29 03:41:57,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/KqOCdESRBV",12
2017-06-29 03:41:39,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:40:46,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:39:58,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/KqOCdESRBV",12
2017-06-29 03:39:18,RT @payami_: Demonetisation has hardly effected the Kashmir valley and the situation is from bad to worse. Sanghis only fooled them self. h…,8
2017-06-29 03:38:32,New post: Demonetisation has cost us a lot https://t.co/a6c4evZjw0,0
2017-06-29 03:38:10,RT @sanjayuvacha: But wasn't  #DeMonetisation about curbing stone throwing and terrorism? https://t.co/bdwNWBYtRo,15
2017-06-29 03:37:34,#bjp government must resign on #beefban #cattleban #DeMonetisation #FarmersSuicide #lynching #burninghouses #RemoveCriminalsFromIndia,1
2017-06-29 03:36:56,"Farmer killers, Lokpal betrayers, Black Money approvers via #DeMonetisation,  Lynch Mob Govt #Breaking #NotInMyName NDA is total catastrophe",0
2017-06-29 03:36:09,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:35:45,RT @sanjayuvacha: But wasn't  #DeMonetisation about curbing stone throwing and terrorism? https://t.co/bdwNWBYtRo,15
2017-06-29 03:35:43,1st #DeMonetisation was a new #era... now #GST is another new era.. hope this 2 do not become ERA + ERA = ERROR's in #India's #economy...,0
2017-06-29 03:35:42,Demonetisation has hardly effected the Kashmir valley and the situation is from bad to worse. Sanghis only fooled t… https://t.co/fRtUXq6qXx,8
2017-06-29 03:35:14,"RT @GVLNRAO: My comment on TMC, others indulging in mudslinging on GST. Remember Mamata crying hoarse over demonetisation.... https://t.co/…",5
2017-06-29 03:35:12,"RT @RenukaJain6: 540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://…",12
2017-06-29 03:34:50,"RT @HuffPostIndia: More than seven months after demonetisation, the RBI has started printing ₹200 notes: Report https://t.co/pfkGpHnccy htt…",2
2017-06-29 03:34:29,RT @RenukaJain6: Tweeting again. If you lost out opportunity to enter market demonetisation July will give you great buying opportunity for…,2
2017-06-29 03:33:59,"It clearly proves, they are not good to govern, they did same thing for Demonetisation &amp; now GST. BJP is full of Cr… https://t.co/WwQEFDWgAH",0
2017-06-29 03:33:47,"RT @GVLNRAO: My comment on TMC, others indulging in mudslinging on GST. Remember Mamata crying hoarse over demonetisation.... https://t.co/…",5
2017-06-29 03:33:26,"RT @GVLNRAO: My comment on TMC, others indulging in mudslinging on GST. Remember Mamata crying hoarse over demonetisation.... https://t.co/…",5
2017-06-29 03:32:16,"RT @realkeerthi: Kashmir before modi, After modi, Demonetisation is master stroke by modi, terrorists now have no money left.RT
#RememberKa…",104
2017-06-29 03:32:13,"RT @ShaileshMenonET: Printing of Rs 200 currency notes begins! Good story @saikatdasET @atmadiprayET! #demonetisation #remonetisation 
http…",2
2017-06-29 03:31:31,"RT @realkeerthi: Kashmir before modi, After modi, Demonetisation is master stroke by modi, terrorists now have no money left.RT
#RememberKa…",104
2017-06-29 03:30:39,RT @girishkuber: Demonetisation has cost us a lot. (Happy slowly everyone coming to this conclusion @LoksattaLive saying from day 1) https:…,7
2017-06-29 03:30:15,"More than seven months after demonetisation, the RBI has started printing ₹200 notes: Report https://t.co/pfkGpHnccy https://t.co/GxDylEUxC5",2
2017-06-29 03:30:07,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:29:46,"RT @GVLNRAO: My comment on TMC, others indulging in mudslinging on GST. Remember Mamata crying hoarse over demonetisation.... https://t.co/…",5
2017-06-29 03:28:54,"Must Watch #Effects of #Demonetisation

https://t.co/YwhLZYkZ2r",0
2017-06-29 03:28:41,RT @sanjayuvacha: But wasn't  #DeMonetisation about curbing stone throwing and terrorism? https://t.co/bdwNWBYtRo,15
2017-06-29 03:26:48,An uninformed demonetisation on Rs.10 coins in Erode and other TN districts. None of the Buses accept. Govt should clear doubts. @TRBRajaa,0
2017-06-29 03:26:38,RT @sanjayuvacha: But wasn't  #DeMonetisation about curbing stone throwing and terrorism? https://t.co/bdwNWBYtRo,15
2017-06-29 03:26:37,RT @gauravdedhia2: Printing of Rs 200 #currency #notes begins... #India #Demonetisation  https://t.co/FSNH3I4yMP,4
2017-06-29 03:26:19,But wasn't  #DeMonetisation about curbing stone throwing and terrorism? https://t.co/bdwNWBYtRo,15
2017-06-29 03:25:53,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/KqOCdESRBV",12
2017-06-29 03:25:11,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:24:40,"RT @RenukaJain6: 540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://…",12
2017-06-29 03:24:38,"At the time demonetisation notes media given news on tonnes gold money was sent to other nations, UN should take action on this fraud ppl.",0
2017-06-29 03:24:27,"RT @soviet_kerala: Whether Sanghis and Bhakts want to admit it or not, it is over now for Modi. Demonetisation, GST, and now #NotInMyName p…",16
2017-06-29 03:24:21,"RT @realkeerthi: Kashmir before modi, After modi, Demonetisation is master stroke by modi, terrorists now have no money left.RT
#RememberKa…",104
2017-06-29 03:24:01,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/DtkA4Aiqma",61
2017-06-29 03:23:05,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/DtkA4Aiqma",61
2017-06-29 03:22:52,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:22:38,"@PiyushGoyal Your massive change ""DEMONETISATION DUD"" is the biggest FLOP SHOW.",0
2017-06-29 03:22:27,"My comment on TMC, others indulging in mudslinging on GST. Remember Mamata crying hoarse over demonetisation.... https://t.co/xaTvHQyV4I",5
2017-06-29 03:22:26,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/KqOCdESRBV",12
2017-06-29 03:22:16,"RT @parthasbiswas: When lending stops : Farmers in #Maharashtra are struggling to raise capital for their fields 
https://t.co/wypFfub0rJ",1
2017-06-29 03:21:01,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:20:03,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:19:11,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:18:58,"i fear #gstrollout will increase #India's #parallel #economy 2 twice it's size then it was before 8th Nov. 2016.
#DeMonetisation #GST",0
2017-06-29 03:17:06,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:16:56,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:15:46,"Very true,Sir! Prior to GST, demonetisation rattled Begum Mamata.",2
2017-06-29 03:15:45,"Printing of Rs 200 currency notes begins! Good story @saikatdasET @atmadiprayET! #demonetisation #remonetisation 
https://t.co/3U3SmfS65L",2
2017-06-29 03:15:39,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:15:17,"RT @SiddharthAulia: Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of co…",21
2017-06-29 03:14:39,"Demonetisation was good, but failed due to poor Governance. Idea of #GST is good, but it is going to fail because of corrupt govt machinery.",21
2017-06-29 03:14:06,Tweeting again. If you lost out opportunity to enter market demonetisation July will give you great buying opportunity for long term. 🙏 #GST,2
2017-06-29 03:11:36,"RT @RenukaJain6: 540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://…",12
2017-06-29 03:08:23,RT @digvijaya_28: They have done it again. First Demonetisation without printing of New Notes and now GST without Tax Returns for the Tax p…,146
2017-06-29 03:08:14,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:07:27,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:06:54,"RT @RenukaJain6: 540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://…",12
2017-06-29 03:06:29,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:06:19,Demonetisation: “What India has done is commit a massive theft of people’s property – a shocking move for a... https://t.co/HXoucOKvl3,0
2017-06-29 03:04:27,RT @girishkuber: Demonetisation has cost us a lot. (Happy slowly everyone coming to this conclusion @LoksattaLive saying from day 1) https:…,7
2017-06-29 03:04:04,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:03:43,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:02:40,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:01:56,@SwetaSinghAT Didn't you get the GPS chip #DeMonetisation award?!!!!,0
2017-06-29 03:01:36,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:01:28,"RT @ani_digital: After #demonetisation, #GST another epic blunder by Centre: Mamata
Read @ANI_news story I https://t.co/s9DUbQd3et https://…",21
2017-06-29 03:01:18,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:00:47,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 03:00:28,@narendramodi demonetisation scheme was grt but if u really want 2 prevent black money frm d market u shud launch currency with expiry date.,0
2017-06-29 03:00:13,RT @gauravdedhia2: Printing of Rs 200 #currency #notes begins... #India #Demonetisation  https://t.co/FSNH3I4yMP,4
2017-06-29 02:59:35,RT @boomlive_in: What are the adverse effects of policies like Demonetisation on the poor? https://t.co/EjBk1ERhLK    via @boomlive_in,2
2017-06-29 02:59:25,"RT @RenukaJain6: 540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://…",12
2017-06-29 02:59:21,"RT @realkeerthi: Kashmir before modi, After modi, Demonetisation is master stroke by modi, terrorists now have no money left.RT
#RememberKa…",104
2017-06-29 02:57:47,RT @MaheshS22041975: @meerasanyal very interesting and aptly explains why rural economy is crumbling post demonetisation. Income of rural h…,1
2017-06-29 02:56:57,"RT @RenukaJain6: 540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://…",12
2017-06-29 02:56:40,RT @digvijaya_28: They have done it again. First Demonetisation without printing of New Notes and now GST without Tax Returns for the Tax p…,146
2017-06-29 02:54:50,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:54:00,"540 firms post profit for 10 straight quarters; 10 rise 1,000% in 2 years. Demonetisation critics?  Where r you ? https://t.co/H8Yv4gFxOn",12
2017-06-29 02:52:12,RT @gauravdedhia2: Printing of Rs 200 #currency #notes begins... #India #Demonetisation  https://t.co/FSNH3I4yMP,4
2017-06-29 02:51:57,Printing of Rs 200 #currency #notes begins... #India #Demonetisation  https://t.co/FSNH3I4yMP,4
2017-06-29 02:50:59,RT @NagvekarTirath: @timesofindia @TOIOpinion Its time China needs to understand what lesson India is learning on its own.What if after #De…,1
2017-06-29 02:50:46,"RT @NagvekarTirath: @timesofindia @TOIOpinion Where we cd survive sanctions after Pokhran 1&amp;2, we supported #DeMonetisation with full heart…",1
2017-06-29 02:50:22,RT @boomlive_in: What are the adverse effects of policies like Demonetisation on the poor? https://t.co/EjBk1ERhLK    via @boomlive_in,2
2017-06-29 02:49:41,"@msisodia @ArvindKejriwal Keri &amp; team opposes anything positive, criticises &amp; hates all progress. Demonetisation &amp; now GST wl screw em",0
2017-06-29 02:49:11,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:47:59,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:45:00,What are the adverse effects of policies like Demonetisation on the poor? https://t.co/EjBk1ERhLK    via @boomlive_in,2
2017-06-29 02:44:59,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:44:52,"RT @vijayram: Going by #Aadhar, #DeMonetisation, #JanDhan and now #GST, the logic seems to be 'let's go live &amp; we'll figure the rest along…",2
2017-06-29 02:44:46,"@timesofindia @TOIOpinion People  feel A kind of fear&amp;anxiety every time Modi govt bring out some moves (Adhaar,dem… https://t.co/IfL5SEOoI4",0
2017-06-29 02:43:05,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:42:30,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:42:24,RT @sanjayuvacha: Didn't you get the GPS chip #DeMonetisation award? https://t.co/avo9sms7tU,146
2017-06-29 02:42:06,"@KyaUkhaadLega Demonetisation Ka , bcos NOTIN (note-in)",0
2017-06-29 02:42:05,RT @girishkuber: Demonetisation has cost us a lot. (Happy slowly everyone coming to this conclusion @LoksattaLive saying from day 1) https:…,7
2017-06-29 02:40:16,@htTweets @Chellaney Can @narendramodi stop imports from China and manufacture in India? #DeMonetisation slowed Ind… https://t.co/Oazu67EJ7D,0
